tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
1,872,1,834,Fold01,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold01,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold01,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
378,495,145,690,Fold01,0.6252927400468384,0.5822784810126582,0.722753346080306,0.6525159135464821,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold02,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold02,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
419,454,129,706,Fold02,0.6586651053864169,0.6086206896551725,0.7645985401459854,0.6866096149005789,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,0,0,0,Fold03,NaN,0,0,0,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
1,872,1,834,Fold03,0.4888758782201405,0.488862837045721,0.5,0.4944314185228605,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
412,461,155,680,Fold03,0.639344262295082,0.595968448729185,0.7266313932980599,0.6612999210136224,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
0,873,0,835,Fold03,0.4888758782201405,0.4888758782201405,0,0.24443793911007025,eclipse,nb,smote,cv10,Accuracy,100,long_description,fL,0,usekernel,0,adjust,0,144,3
