tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,project,classifier,balancing,resampling,metric,max_term,feature,hyper1,value1,hyper2,value2,seed,row
1743,15,30,1653,Fold2.Rep02,0.986922406277245,0.9910071942446043,0.9830795262267343,0.9870433602356693,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1738,20,13,1669,Fold3.Rep02,0.9904069767441861,0.9881586737714624,0.9925756710451171,0.9903671724082898,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1744,14,26,1657,Fold4.Rep02,0.98837547224644,0.9916217833632556,0.9853107344632769,0.9884662589132662,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1740,19,18,1664,Fold5.Rep02,0.989247311827957,0.9887106357694593,0.9897610921501706,0.9892358639598149,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1736,23,20,1662,Fold1.Rep03,0.987503632664923,0.9863501483679525,0.9886104783599089,0.9874803133639307,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1741,18,30,1653,Fold2.Rep03,0.9860546194073213,0.9892280071813285,0.9830604178430266,0.9861442125121775,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1740,18,21,1661,Fold3.Rep03,0.9886627906976744,0.9892793329362716,0.9880749574105622,0.9886771451734169,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1747,11,23,1660,Fold4.Rep03,0.990119151409474,0.9934171154997008,0.9870056497175141,0.9902113826086074,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1741,17,14,1668,Fold5.Rep03,0.9909883720930233,0.9899109792284867,0.992022792022792,0.9909668856256393,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1746,13,30,1652,Fold1.Rep04,0.987503632664923,0.9921921921921922,0.9831081081081081,0.9876501501501502,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1748,10,23,1660,Fold2.Rep04,0.990409764603313,0.9940119760479041,0.987012987012987,0.9905124815304456,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1742,16,23,1659,Fold3.Rep04,0.9886627906976744,0.9904477611940299,0.9869688385269122,0.988708299860471,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1735,24,19,1664,Fold4.Rep04,0.9875072632190587,0.985781990521327,0.9891676168757126,0.9874748036985198,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1733,25,19,1663,Fold5.Rep04,0.9872093023255814,0.9851895734597157,0.9891552511415526,0.9871724123006341,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1741,17,20,1663,Fold1.Rep05,0.989247311827957,0.9898809523809524,0.9886428165814878,0.9892618844812201,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1739,19,32,1650,Fold2.Rep05,0.9851744186046512,0.9886159376872379,0.9819311123658949,0.9852735250265664,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
1746,13,15,1668,Fold3.Rep05,0.9918651946542708,0.992266508030934,0.9914821124361158,0.9918743102335249,eclipse,svm,smote,repeatedcv5x10,Accuracy,200,long_description,sigma,0.03125,C,32,144,3
