bug_id,bug_fix_time,long_lived,y_hat,project_name,parameter$classifier
EPIPHANY-337852,2438,Y,Y,gnome,knn
EPIPHANY-344364,217,N,N,gnome,knn
EPIPHANY-361538,52,N,Y,gnome,knn
EPIPHANY-489321,1,N,N,gnome,knn
EPIPHANY-510694,82,N,N,gnome,knn
EPIPHANY-519370,0,N,N,gnome,knn
EPIPHANY-676043,5,N,Y,gnome,knn
EPIPHANY-791168,14,N,Y,gnome,knn
EPIPHANY-EXTENSIONS-144053,1,N,N,gnome,knn
ESOUND-153120,331,N,Y,gnome,knn
EVINCE-168306,1,N,Y,gnome,knn
EVINCE-172960,32,N,N,gnome,knn
EVINCE-305353,12,N,N,gnome,knn
EVINCE-307697,1,N,Y,gnome,knn
EVINCE-307769,1,N,Y,gnome,knn
EVINCE-318451,214,N,N,gnome,knn
EVINCE-347213,334,N,Y,gnome,knn
EVINCE-349292,1,N,N,gnome,knn
EVINCE-358648,1,N,N,gnome,knn
EVINCE-372355,30,N,N,gnome,knn
EVINCE-375214,24,N,N,gnome,knn
EVOLUTION_EXCHANGE-310058,1,N,N,gnome,knn
EVOLUTION_EXCHANGE-317417,210,N,Y,gnome,knn
EVOLUTION_EXCHANGE-328813,73,N,N,gnome,knn
EVOLUTION_EXCHANGE-334900,32,N,Y,gnome,knn
EVOLUTION-200165,1559,Y,N,gnome,knn
EVOLUTION-200268,60,N,N,gnome,knn
EVOLUTION-200350,166,N,Y,gnome,knn
EVOLUTION-200476,6,N,Y,gnome,knn
EVOLUTION-200525,1249,Y,N,gnome,knn
EVOLUTION-200859,33,N,N,gnome,knn
EVOLUTION-200915,73,N,N,gnome,knn
EVOLUTION-200965,239,N,N,gnome,knn
EVOLUTION-201017,19,N,Y,gnome,knn
EVOLUTION-201349,17,N,N,gnome,knn
EVOLUTION-201846,0,N,Y,gnome,knn
EVOLUTION-202125,39,N,Y,gnome,knn
EVOLUTION-202903,64,N,Y,gnome,knn
EVOLUTION-202956,152,N,N,gnome,knn
EVOLUTION-203772,0,N,N,gnome,knn
EVOLUTION-204793,69,N,N,gnome,knn
EVOLUTION-204876,172,N,Y,gnome,knn
