tn,fn,fp,tp,Resample,acc,sensitivity,specificity,balanced_acc,classifier,balancing,resampling,feature,hyper1,value1,hyper2,value2,hyper3,value3,seed,row
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold02,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
369,504,22,48,Fold02,0.44220572640509015,0.08695652173913043,0.9437340153452686,0.5153452685421995,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold03,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold03,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold03,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
381,492,24,46,Fold03,0.4528101802757158,0.08550185873605948,0.9407407407407408,0.5131212997384001,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
0,0,0,0,Fold04,NaN,0,0,0,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
871,2,70,0,Fold04,0.9236479321314952,0,0.9256110520722636,0.4628055260361318,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
873,0,70,0,Fold04,0.9257688229056203,0,0.9257688229056203,0.4628844114528102,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
351,522,21,49,Fold04,0.4241781548250265,0.08581436077057793,0.9435483870967742,0.5146813739336761,nb,unbalanced,10-cv,long_description,fL,0,usekernel,1,adjust,1,144,2
